hovedperson,ektefelleEllerPartner,sivilstand,erGjeldende,sivilstandsdato,myndighet
20889197731,09819597836,GIFT,True,2014-07-01,None
20889599716,31929299852,GIFT,True,2015-11-09,None
20893349600,30863249348,GIFT,True,1972-12-07,None
20894897989,23834797259,GIFT,True,1986-03-28,None
20899599706,14879499861,GIFT,True,2018-05-17,None
20921849576,19831849226,GIFT,True,1967-01-08,None
20927898684,25877898167,GIFT,True,2005-12-12,None
20927996503,25927897442,GIFT,True,2018-06-17,None
21813149254,14823547324,GIFT,True,1988-05-13,None
21813347366,26903548044,GIFT,True,1971-04-20,None
21816294468,16826395781,GIFT,True,1996-11-06,None
21817097763,17856696456,GIFT,True,1991-06-30,None
21818296344,04828496846,GIFT,True,2007-06-19,None
21819297328,11899497823,GIFT,True,2019-07-08,None
21819297670,14889597780,GIFT,True,2016-12-31,None
21820149693,01820149560,GIFT,True,1948-10-24,None
21835096065,13844796999,GIFT,True,1997-07-23,None
21846796786,27886697886,GIFT,True,1997-01-09,None
21848899639,15828899977,GIFT,True,2016-04-04,None
21852748084,24852947744,GIFT,True,1976-09-05,None
21854795845,27904796722,GIFT,True,2013-10-07,None
21858897103,21908698034,GIFT,True,2014-05-14,None
21859197377,17919297662,GIFT,True,2017-11-02,None
21864495882,04814497122,GIFT,True,1965-05-13,None
21866595183,24836596842,GIFT,True,2010-03-11,None
21867499889,17927399547,GIFT,True,1993-07-15,None
21867897337,15867898600,GIFT,True,2003-05-03,None
21868898744,03918899633,GIFT,True,2009-07-18,None
21874298554,23904598402,GIFT,True,1991-02-24,None
21907096251,08866895733,GIFT,True,1993-04-01,None
21907999871,21887899166,GIFT,True,2008-12-02,None
21914695489,22854895129,GIFT,True,1980-07-12,None
21926197441,20876196973,GIFT,True,2009-02-23,None
21926599426,24886596983,GIFT,True,2020-01-01,None
21929099920,28878699620,GIFT,True,2013-12-20,None
22818496900,13818296260,GIFT,True,2015-02-24,None
22824297588,14874297888,GIFT,True,1986-04-22,None
22827997084,25858098168,GIFT,True,2003-07-28,None
22829199266,06909399341,GIFT,True,2018-08-08,None
22854199033,28864398105,GIFT,True,1996-01-16,None
22857699002,31927997579,GIFT,True,2005-09-11,None
22866197745,08896598202,GIFT,True,1990-07-20,None
22873848719,04884099280,GIFT,True,1981-05-04,None
22877698703,27857999636,GIFT,True,1999-03-05,None
22887298134,31927599859,GIFT,True,2016-03-31,None
22894798487,17814897184,GIFT,True,1984-06-14,None
22898598377,13908298068,GIFT,True,2007-04-09,None
22904397729,01874199032,GIFT,True,1997-07-22,None
22916898715,17816997232,GIFT,True,1992-03-11,None
22917997709,20907897053,GIFT,True,2011-10-06,None
22918299630,30928198738,GIFT,True,2016-12-03,None
22926598590,30886299830,GIFT,True,2010-12-29,None
22926798794,17856899020,GIFT,True,2006-02-23,None
22928997727,24918696888,GIFT,True,2013-12-17,None
23817395864,19827497587,GIFT,True,2017-10-19,None
23828696890,29918795748,GIFT,True,2014-03-08,None
23845499659,31875198109,GIFT,True,2020-01-07,None
23847197137,16927398048,GIFT,True,2014-08-28,None
23853049352,25922648673,GIFT,True,1979-04-25,None
23854597035,22844596999,GIFT,True,1985-09-24,None
23858497027,16878396743,GIFT,True,2009-11-28,None
23867499695,28847298199,GIFT,True,2012-10-02,None
23868599987,21828599000,GIFT,True,2015-07-07,None
23875197312,29915297437,GIFT,True,2016-08-23,None
23886498268,26876397128,GIFT,True,1990-12-31,None
23887899649,21827999994,GIFT,True,2011-11-29,None
23889497610,02909499316,GIFT,True,2017-07-30,None
23894997230,25854996536,GIFT,True,1977-04-23,None
23895997501,17845896046,GIFT,True,2004-07-18,None
23896395513,16896597411,GIFT,True,1999-08-06,None
23899298039,31819597513,GIFT,True,2019-07-11,None
23899398483,11899298332,GIFT,True,2014-02-25,None
23899599209,02909599175,GIFT,True,2015-10-06,None
23916698550,13886797294,GIFT,True,1993-03-25,None
23917899495,07837999957,GIFT,True,2010-10-01,None
23928299074,30898299968,GIFT,True,2002-12-01,None
24827097094,29836696334,GIFT,True,2008-12-12,None
24828699039,13829098924,GIFT,True,2016-05-28,None
24829399861,01839299962,GIFT,True,2012-03-26,None
24846297673,05816295760,GIFT,True,1998-03-07,None
24849498211,24859396956,GIFT,True,2013-07-12,None
24864597226,25844199565,GIFT,True,2007-10-17,None
24866998120,09816896859,GIFT,True,1994-04-25,None
24867497532,21927499271,GIFT,True,2006-09-07,None
24874497629,20844597704,GIFT,True,1990-12-19,None
24878599744,01908499278,GIFT,True,2013-03-24,None
24887899688,30877999986,GIFT,True,2018-11-12,None
24894197575,25874597689,GIFT,True,1979-09-13,None
24895498269,29885396141,GIFT,True,1980-05-27,None
24896797537,27837098047,GIFT,True,1996-10-22,None
24913448711,28813349088,GIFT,True,2018-01-11,None
24915996775,28915998641,GIFT,True,2012-02-14,None
24916399401,26856596558,GIFT,True,2005-03-06,None
24916498981,26856399825,GIFT,True,2013-01-24,None
24917498071,14917195324,GIFT,True,1997-03-27,None
24918896305,21878696872,GIFT,True,2013-05-29,None
24929097684,20828897366,GIFT,True,2016-12-01,None
25818897947,18908896471,GIFT,True,2012-07-25,None
25825198205,29855298595,GIFT,True,1996-01-01,None
25825396902,27865397653,GIFT,True,1979-12-03,None
25829399124,29889398408,GIFT,True,2019-03-27,None
25837996379,28837695882,GIFT,True,2009-09-01,None
25844098327,16923649453,GIFT,True,1987-07-03,None
25848198946,21898099560,GIFT,True,2021-11-10,ANSATT_I_KOMMUNE
25849298561,04829195270,GIFT,True,2019-05-14,None
25855496812,07875496748,GIFT,True,1985-05-07,None
25856096877,18865996329,GIFT,True,1990-02-25,None
25858097455,30887697589,GIFT,True,2005-02-25,None
25868896356,23908896467,GIFT,True,2010-11-19,None
25872849834,15833049965,GIFT,True,2014-06-22,None
25873448833,19863248534,GIFT,True,1973-11-18,None
25874597689,24894197575,GIFT,True,1979-09-13,None
25876197157,17846499490,GIFT,True,2008-02-26,None
25878999161,06858696079,GIFT,True,2011-12-29,None
25883248549,23893348824,GIFT,True,1975-10-09,None
25905699809,20845998761,GIFT,True,2002-08-17,None
25906997617,29886797794,GIFT,True,1994-03-14,None
25913149672,27923448719,GIFT,True,1987-07-12,None
25916498759,25846599838,GIFT,True,1987-12-18,None
25918498705,08908399634,GIFT,True,2007-12-14,None
26817197417,07857399336,GIFT,True,2005-09-26,None
26818899482,22848699555,GIFT,True,2018-05-31,None
26818999312,26898798436,GIFT,True,2014-12-23,None
26825197612,29815495924,GIFT,True,2006-06-30,None
26829497769,16909398014,GIFT,True,2019-09-11,None
26837597713,20927197430,GIFT,True,2013-02-16,None
26838999807,12888999920,GIFT,True,2019-03-31,None
26845095751,22844995230,GIFT,True,1975-02-21,None
26853549788,09913349870,GIFT,True,1961-07-25,None
26857096672,10846795710,GIFT,True,2005-12-05,None
26857296795,28927497214,GIFT,True,2000-06-04,None
26858197324,07818197270,GIFT,True,2013-07-03,None
26865697162,26896096019,GIFT,True,1996-06-15,None
26869199191,13929598452,GIFT,True,2017-07-09,None
26888998801,22838999194,GIFT,True,2008-11-01,None
26896096019,26865697162,GIFT,True,1996-06-15,None
26899496662,08839397926,GIFT,True,2019-05-19,None
27814897317,30834696831,GIFT,True,1995-03-14,None
27826496334,30886399266,GIFT,True,2008-05-08,None
27829299939,01849199850,GIFT,True,2011-09-26,None
27835398124,22835499891,GIFT,True,1991-02-08,None
27836198625,18896293768,GIFT,True,2002-07-24,None
27838799057,08908799365,GIFT,True,2010-03-14,None
27843749092,18903849564,GIFT,True,1970-08-02,None
27851248671,13831347982,GIFT,True,2006-11-03,None
27877598425,18857196933,GIFT,True,2017-07-24,None
27878197505,13818198412,GIFT,True,2002-06-18,None
27883847224,24883648583,GIFT,True,1996-01-10,None
27887499107,23857297229,GIFT,True,1997-10-08,None
27909499939,30879599888,GIFT,True,2016-07-12,None
27919497837,14889197707,GIFT,True,2016-12-05,None
27923448719,25913149672,GIFT,True,1987-07-12,None
27923849314,19904098623,GIFT,True,2002-10-14,None
27924099238,06923749150,GIFT,True,1976-02-11,None
27927298118,30887197675,GIFT,True,2016-05-07,None
27929099945,03929099019,GIFT,True,2015-05-18,None
28816796417,26926697330,GIFT,True,2010-05-26,None
28817197657,27897198512,GIFT,True,2016-04-09,None
28818599317,17898199444,GIFT,True,2012-09-03,None
28827397174,31887194648,GIFT,True,2007-04-14,None
28837598232,13847198383,GIFT,True,2016-12-27,None
28838298127,11858596477,GIFT,True,2007-06-03,None
28839099926,26818999827,GIFT,True,2016-02-18,None
28847897300,16817998449,GIFT,True,2010-10-07,None
28866697673,15907096146,GIFT,True,2009-03-29,None
28875798601,22845997946,GIFT,True,1979-04-14,None
28878098074,09867996939,GIFT,True,2007-04-28,None
28883449039,28913149337,GIFT,True,2001-09-05,None
28885097962,28905097042,GIFT,True,1987-04-08,None
28887197425,16877498747,GIFT,True,2019-04-30,None
28887698122,31817699084,GIFT,True,1999-10-15,None
28896198795,06846198634,GIFT,True,2005-06-15,None
28898499830,22848499785,GIFT,True,2006-03-31,None
28908297220,22928597753,GIFT,True,2012-10-23,None
28915998641,24915996775,GIFT,True,2012-02-14,None
28917096629,31856696130,GIFT,True,2005-07-25,None
28918698754,24888899282,GIFT,True,2011-08-05,None
28918899075,05818998114,GIFT,True,2010-06-27,None
28919199824,22909299911,GIFT,True,2012-06-28,None
28919298709,05919198496,GIFT,True,2013-05-06,None
28919499615,22899299136,GIFT,True,2014-04-05,None
28927397465,25827498729,GIFT,True,2018-06-18,None
29815295720,09915498806,GIFT,True,1984-12-17,None
29827296722,06827498201,GIFT,True,2014-01-04,None
29835897212,22916096333,GIFT,True,2001-04-06,None
29836995099,10886896595,GIFT,True,2012-08-21,None
29837798718,25897799262,GIFT,True,2006-02-08,None
29855298595,25825198205,GIFT,True,1996-01-01,None
29859098647,09878998100,GIFT,True,2014-10-17,None
29859198668,17899197704,GIFT,True,2011-04-14,None
29876196148,26886398416,GIFT,True,1989-04-28,None
29877598231,11877197168,GIFT,True,2003-06-03,None
29885396141,24895498269,GIFT,True,1980-05-27,None
29891147986,08831248689,GIFT,True,1953-02-13,None
29906498624,29846198340,GIFT,True,2018-07-11,None
29906998023,06836998187,GIFT,True,2008-09-09,None
29915195162,16925396676,GIFT,True,2001-10-09,None
29917097613,06917095734,GIFT,True,2019-06-21,None
29917996979,18817797853,GIFT,True,2016-04-01,None
29928998302,27848898274,GIFT,True,2013-08-15,None
29929297782,29839498630,GIFT,True,2017-08-17,None
30814598175,25834598240,GIFT,True,1982-11-03,None
30818299423,22878499755,GIFT,True,2019-06-16,None
30818399444,08868198134,GIFT,True,2011-02-01,None
30836398846,22836197341,GIFT,True,2006-12-25,None
30848499273,15908199909,GIFT,True,2018-01-01,None
30853848308,06903748468,GIFT,True,1973-06-26,None
30877198398,21847296205,GIFT,True,2011-07-26,None
30877797852,21847698109,GIFT,True,1996-12-17,None
30878199371,18858599225,GIFT,True,2012-03-03,None
30886399266,27826496334,GIFT,True,2008-05-08,None
30886595014,18916497578,GIFT,True,1986-02-03,None
30888197946,28888198832,GIFT,True,2002-11-09,None
30897599488,11867399110,GIFT,True,2008-09-12,None
30897998315,24828097446,GIFT,True,2010-11-17,None
30899199460,26929499556,GIFT,True,2015-05-03,None
30907899469,02887998542,GIFT,True,1999-12-22,None
30907998858,19877798979,GIFT,True,2016-09-29,None
30918698228,02918896557,GIFT,True,2010-04-29,None
30924398171,20864496637,GIFT,True,1993-04-07,None
31815797623,17835696529,GIFT,True,1981-11-29,None
31818299705,18898499436,GIFT,True,2017-03-15,None
31837996565,27928099674,GIFT,True,2002-10-04,None
31853949232,08883949758,GIFT,True,2016-02-28,None
31857095793,23876797275,GIFT,True,2002-01-02,None
31874996389,29814895899,GIFT,True,2007-02-27,None
31876999644,29926797954,GIFT,True,2005-01-31,None
31889598428,07919598357,GIFT,True,2017-01-10,None
31902649673,27852849741,GIFT,True,1982-03-28,None
31904997776,18884896440,GIFT,True,1989-01-15,None
31926898828,21886697357,GIFT,True,1996-08-21,None
