fnummer1,fnummer2,fnummer1_rolle,ergjeldende,gyldighetsdato
08826997029,22813548473,BARN,True,1969-02-08
08827195260,14839998164,MOR,True,2021-04-08
08827195260,12847496981,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
08827195260,21854298140,BARN,True,1971-02-08
08827195260,08874297268,BARN,True,1971-02-08
08827697932,30811097655,FAR,True,2021-04-08
08827697932,05820698136,FAR,True,2021-04-08
08827697932,11894397014,BARN,True,1976-02-08
08827697932,22874597752,BARN,True,1976-02-08
08827697932,03838098400,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
08830049836,28912649131,MOR,True,2021-04-08
08830049836,21902749532,MOR,True,2021-04-08
08830049836,18923249377,MOR,True,2021-04-08
08830049836,16862449243,MOR,True,2021-04-08
08830049836,07840049978,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
08831949237,30844798691,MOR,True,2021-04-08
08831949237,13814697449,MOR,True,2021-04-08
08831949237,02925498761,MOR,True,2021-04-08
08831949237,14891849533,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
08836696272,24919399062,MOR,True,2021-04-08
08836696272,08880099729,MOR,True,2021-04-08
08836696272,01860498975,MOR,True,2021-04-08
08836696272,17896696920,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
08836696272,07853549775,BARN,True,1966-03-08
08836696272,05833449615,BARN,True,1966-03-08
08840349455,22883547024,MOR,True,2021-04-08
08840349455,07833049881,MOR,True,2021-04-08
08840349455,16870549974,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
08841047924,29833947506,FAR,True,2021-04-08
08841047924,26893547494,FAR,True,2021-04-08
08841047924,18904498587,FAR,True,2021-04-08
08841047924,19810848262,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
08841549687,24915097924,MOR,True,2021-04-08
08841549687,24834398008,MOR,True,2021-04-08
08841549687,14894099918,MOR,True,2021-04-08
08841549687,08904299600,MOR,True,2021-04-08
08841549687,11881249954,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
08844896590,28898297383,FAR,True,2021-04-08
08844896590,19817896505,FAR,True,2021-04-08
08844896590,19908295873,FAR,True,2021-04-08
08844896590,10867596823,FAR,True,2021-04-08
08844896590,09917896744,FAR,True,2021-04-08
08844896590,09888197521,FAR,True,2021-04-08
08844896590,22924896233,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
08844896590,11881848157,BARN,True,1948-04-08
08844896590,03901748070,BARN,True,1948-04-08
08846596756,11859998994,FAR,True,2021-04-08
08846596756,07929097720,FAR,True,2021-04-08
08846596756,07849599253,FAR,True,2021-04-08
08846596756,06869699649,FAR,True,2021-04-08
08846596756,04876599665,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
08846596756,23924098589,BARN,True,1965-04-08
08846596756,10864099497,BARN,True,1965-04-08
08848095681,22857996937,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
08848095681,21854298140,BARN,True,1980-04-08
08848095681,08874297268,BARN,True,1980-04-08
08848498883,22910998777,MOR,True,2021-04-08
08848498883,08870898720,MOR,True,2021-04-08
08848498883,07868498905,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
08848498883,04904897316,BARN,True,1984-04-08
08848498883,03924997035,BARN,True,1984-04-08
08856199496,15898899664,MOR,True,2021-04-08
08856199496,20913749430,BARN,True,1961-05-08
08856199496,14894099918,BARN,True,1961-05-08
08856199496,30886198511,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
08857094930,30819998775,FAR,True,2021-04-08
08857094930,20869399451,FAR,True,2021-04-08
08857094930,05829698937,FAR,True,2021-04-08
08857094930,04819699025,FAR,True,2021-04-08
08857094930,02887096816,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
08857094930,23874198773,BARN,True,1970-05-08
08857094930,28884497827,BARN,True,1970-05-08
08861797792,04898697792,BARN,True,2017-06-08
08861797792,06919097882,BARN,True,2017-06-08
08870147644,27873049702,MOR,True,2021-04-08
08870147644,30843849888,MOR,True,2021-04-08
08870147644,04813049894,MOR,True,2021-04-08
08870147644,01822949807,MOR,True,2021-04-08
08870147644,02920248937,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
08870349182,27852848443,FAR,True,2021-04-08
08870349182,22872948388,FAR,True,2021-04-08
08870349182,05833449615,FAR,True,2021-04-08
08870349182,01853948779,FAR,True,2021-04-08
08870349182,29890349224,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
08871048798,30883149226,FAR,True,2021-04-08
08871048798,26874399425,FAR,True,2021-04-08
08871048798,12863149787,FAR,True,2021-04-08
08871048798,10823749088,FAR,True,2021-04-08
08871048798,09820849075,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
08876197546,24839099122,FAR,True,2021-04-08
08876197546,17896399268,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
08876197546,19892849547,BARN,True,1961-07-08
08876197546,17852649062,BARN,True,1961-07-08
08876598656,17878997824,MOR,True,2021-04-08
08876598656,13849098580,MOR,True,2021-04-08
08876598656,10839699110,MOR,True,2021-04-08
08876598656,16906497933,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
08876598656,20863948186,BARN,True,1965-07-08
08876598656,13823848646,BARN,True,1965-07-08
08881448832,22853948326,MOR,True,2021-04-08
08881448832,10925096860,MOR,True,2021-04-08
08881448832,08914995605,MOR,True,2021-04-08
08881448832,21911449118,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
08883147961,30906298399,FAR,True,2021-04-08
08883147961,30925796596,FAR,True,2021-04-08
08883147961,14906699827,FAR,True,2021-04-08
08883147961,10923249627,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
08883147961,25880449985,BARN,True,1931-08-08
08883147961,22920249268,BARN,True,1931-08-08
08884298394,28866996409,FAR,True,2021-04-08
08884298394,17837696747,FAR,True,2021-04-08
08884298394,05887697118,FAR,True,2021-04-08
08884298394,04827296371,FAR,True,2021-04-08
08884298394,27864498863,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
08884298394,06891148710,BARN,True,1942-08-08
08884298394,14831547600,BARN,True,1942-08-08
08885796800,20879196605,MOR,True,2021-04-08
08885796800,16849598744,MOR,True,2021-04-08
08885796800,03898298573,MOR,True,2021-04-08
08885796800,03885696138,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
08885796800,29853148170,BARN,True,1957-08-08
08885796800,27903149065,BARN,True,1957-08-08
08886298502,27838899825,FAR,True,2021-04-08
08886298502,08849699637,FAR,True,2021-04-08
08886298502,12836199624,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
08886298502,08924098784,BARN,True,1962-08-08
08886298502,22874099698,BARN,True,1962-08-08
08891049723,29853148170,FAR,True,2021-04-08
08891049723,24814097958,FAR,True,2021-04-08
08891049723,22843848668,FAR,True,2021-04-08
08891049723,06904497582,FAR,True,2021-04-08
08891049723,09841049036,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
08899499817,17831999969,MOR,True,2021-04-08
08899499817,06899199977,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
08899499817,04926198381,BARN,True,1994-09-08
08899499817,07906499821,BARN,True,1994-09-08
08902949667,24815997006,MOR,True,2021-04-08
08902949667,22815297354,MOR,True,2021-04-08
08902949667,24822749743,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
08902949667,03810349904,BARN,True,1929-10-08
08902949667,02810349622,BARN,True,1929-10-08
08908398336,13851699788,FAR,True,2021-04-08
08908398336,08911898676,FAR,True,2021-04-08
08908398336,04818198480,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
08908398336,26864996727,BARN,True,1983-10-08
08908398336,21844695834,BARN,True,1983-10-08
08910848624,22813548473,MOR,True,2021-04-08
08910848624,01913248216,MOR,True,2021-04-08
08910848624,02914299252,MOR,True,2021-04-08
08910848624,30830748756,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
08911898676,08908398336,BARN,True,2018-11-08
08911898676,04818198480,BARN,True,2018-11-08
08915297618,31882749323,BARN,True,1952-11-08
08915297618,16832849247,BARN,True,1952-11-08
08916597518,11902649974,BARN,True,1965-11-08
08916597518,02882749420,BARN,True,1965-11-08
08920549293,21853149567,MOR,True,2021-04-08
08920549293,12913349464,MOR,True,2021-04-08
08920549293,04912649496,MOR,True,2021-04-08
08920549293,02913148234,MOR,True,2021-04-08
08920549293,27810549772,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
08921697911,13848899393,BARN,True,2016-12-08
08921697911,03909096234,BARN,True,2016-12-08
08925398331,25898199285,FAR,True,2021-04-08
08925398331,26828798315,FAR,True,2021-04-08
08925398331,26897798831,FAR,True,2021-04-08
08925398331,28925498485,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
08925398331,01912248964,BARN,True,1953-12-08
08925398331,17832149098,BARN,True,1953-12-08
08927099390,27917095634,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
08927099390,20894397994,BARN,True,1970-12-08
08927099390,28854598076,BARN,True,1970-12-08
09810449435,23924098589,MOR,True,2021-04-08
09810449435,21854098966,MOR,True,2021-04-08
09810449435,10902649773,MOR,True,2021-04-08
09810449435,04843049945,MOR,True,2021-04-08
09810449435,09880549305,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
09811049147,30863848489,FAR,True,2021-04-08
09811049147,19914497046,FAR,True,2021-04-08
09811049147,17924495642,FAR,True,2021-04-08
09811049147,04873148204,FAR,True,2021-04-08
09811049147,07820748616,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
09811349442,30814098776,MOR,True,2021-04-08
09811349442,18834697838,MOR,True,2021-04-08
09811349442,01824898215,MOR,True,2021-04-08
09811349442,11881249369,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
09813148673,25856995103,MOR,True,2021-04-08
09813148673,23836694732,MOR,True,2021-04-08
09813148673,09816597851,MOR,True,2021-04-08
09813148673,06866996812,MOR,True,2021-04-08
09813148673,08820948425,BARN,True,1931-01-09
09813148673,05820949392,BARN,True,1931-01-09
09813148673,03903546750,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
09820849075,30883149226,MOR,True,2021-04-08
09820849075,26874399425,MOR,True,2021-04-08
09820849075,12863149787,MOR,True,2021-04-08
09820849075,10823749088,MOR,True,2021-04-08
09820849075,08871048798,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
09825298069,31908799162,MOR,True,2021-04-08
09825298069,20818399120,MOR,True,2021-04-08
09825298069,05897899584,MOR,True,2021-04-08
09825298069,06848999774,MOR,True,2021-04-08
09825298069,26885397513,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
09825298069,05831648998,BARN,True,1952-02-09
09825298069,16891849420,BARN,True,1952-02-09
09826197606,04869398239,MOR,True,2021-04-08
09826197606,02868998752,MOR,True,2021-04-08
09826197606,30896397911,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
09826197606,05893548973,BARN,True,1961-02-09
09826197606,19923549016,BARN,True,1961-02-09
09833847977,13916298859,FAR,True,2021-04-08
09833847977,10836398209,FAR,True,2021-04-08
09833847977,08816696535,FAR,True,2021-04-08
09833847977,08816696373,FAR,True,2021-04-08
09833847977,06873749243,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
09833847977,20840249302,BARN,True,1938-03-09
09833847977,12830249662,BARN,True,1938-03-09
09836798829,19929898500,MOR,True,2021-04-08
09836798829,07819597787,MOR,True,2021-04-08
09836798829,03859998991,MOR,True,2021-04-08
09836798829,22826996181,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
09836798829,18834197924,BARN,True,1967-03-09
09836798829,19914497208,BARN,True,1967-03-09
09840849721,09903949462,FAR,True,2021-04-08
09840849721,08824597341,FAR,True,2021-04-08
09840849721,03914598612,FAR,True,2021-04-08
09840849721,21900649646,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
09841049036,29853148170,MOR,True,2021-04-08
09841049036,24814097958,MOR,True,2021-04-08
09841049036,22843848668,MOR,True,2021-04-08
09841049036,06904497582,MOR,True,2021-04-08
09841049036,08891049723,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
09848698935,04861198605,FAR,True,2021-04-08
09848698935,25918999402,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
09848698935,07815398526,BARN,True,1986-04-09
09848698935,03835499293,BARN,True,1986-04-09
09857096204,23879497388,MOR,True,2021-04-08
09857096204,07829598218,MOR,True,2021-04-08
09857096204,01926796107,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
09857096204,09913547982,BARN,True,1970-05-09
09857096204,15863548621,BARN,True,1970-05-09
09857196144,18850798377,FAR,True,2021-04-08
09857196144,01887497644,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
09857196144,20894397994,BARN,True,1971-05-09
09857196144,28854598076,BARN,True,1971-05-09
09857797105,25901598587,FAR,True,2021-04-08
09857797105,23860598078,FAR,True,2021-04-08
09857797105,18897698818,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
09857797105,04904897316,BARN,True,1977-05-09
09857797105,03924997035,BARN,True,1977-05-09
09860647688,27903149065,MOR,True,2021-04-08
09860647688,26814197351,MOR,True,2021-04-08
09860647688,18874099208,MOR,True,2021-04-08
09860647688,07814198485,MOR,True,2021-04-08
09860647688,07880949300,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
09862748449,24896096393,MOR,True,2021-04-08
09862748449,24845498209,MOR,True,2021-04-08
09862748449,21866595930,MOR,True,2021-04-08
09862748449,04826497179,MOR,True,2021-04-08
09862748449,03922648572,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
09862748449,20840249302,BARN,True,1927-06-09
09862748449,12830249662,BARN,True,1927-06-09
09867196053,22857496942,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
09867196053,15834397525,BARN,True,1971-06-09
09867196053,04884198408,BARN,True,1971-06-09
09867196053,18920098319,MOR,True,2000-12-18
09874198584,07861248962,BARN,True,1941-07-09
09874198584,19891448832,BARN,True,1941-07-09
09878299210,14898498949,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
09878299210,28875797141,BARN,True,1982-07-09
09878299210,13895899016,BARN,True,1982-07-09
09878299210,02911399108,MOR,True,2013-11-02
09878299210,20831599821,MOR,True,2015-03-20
09878299210,19890699068,MOR,True,2006-09-19
09878899730,06919099621,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
09878899730,12866598965,BARN,True,1988-07-09
09878899730,01816299817,BARN,True,1988-07-09
09878899730,20861699731,FAR,True,2016-06-20
09878899730,19891299608,FAR,True,2012-09-19
09880549305,09810449435,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
09880549305,10902649773,FAR,True,1926-10-10
09880549305,21854098966,FAR,True,1940-05-21
09880549305,23924098589,FAR,True,1940-12-23
09880549305,04843049945,FAR,True,1930-04-04
09886098186,11876097623,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
09886098186,02913049945,BARN,True,1960-08-09
09886098186,23813049635,BARN,True,1960-08-09
09886098186,26929299514,FAR,True,1992-12-26
09886098186,09859499705,FAR,True,1994-05-09
09886098186,13818499773,FAR,True,1984-01-13
09886296611,09886397345,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
09886296611,29853148170,BARN,True,1962-08-09
09886296611,27903149065,BARN,True,1962-08-09
09886296611,24889899049,MOR,True,1998-08-24
09886296611,10839797392,MOR,True,1997-03-10
09886296611,13909598049,MOR,True,1995-10-13
09886296611,07848798392,MOR,True,1987-04-07
09887497718,18857195201,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
09887497718,29914597542,BARN,True,1974-08-09
09887497718,23904399264,BARN,True,1974-08-09
09887497718,04920797968,FAR,True,2007-12-04
09889198424,17899197542,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
09889198424,08826095726,BARN,True,1991-08-09
09889198424,03846095801,BARN,True,1991-08-09
09895896931,05845896854,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
09895896931,12882249911,BARN,True,1958-09-09
09895896931,29902149439,BARN,True,1958-09-09
09895896931,06888298329,FAR,True,1982-08-06
09895896931,03918898769,FAR,True,1988-11-03
09895896931,22908398797,FAR,True,1983-10-22
09896197646,03876296798,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
09896197646,27893148758,BARN,True,1961-09-09
09896197646,22883348633,BARN,True,1961-09-09
09896197646,27829498672,MOR,True,1994-02-27
09896197646,07869998413,MOR,True,1999-06-07
09897497708,23924098589,BARN,True,1974-09-09
09897497708,10864099497,BARN,True,1974-09-09
09898298164,17878499255,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
09898298164,11914897531,BARN,True,1982-09-09
09898298164,15924898442,BARN,True,1982-09-09
09898298164,29820898832,FAR,True,2008-02-29
09907898765,17915297730,BARN,True,1978-10-09
09907898765,09825297275,BARN,True,1978-10-09
09911048725,24870848036,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
09911048725,20813149053,FAR,True,1931-01-20
09911048725,17863548942,FAR,True,1935-06-17
09911048725,23853248843,FAR,True,1932-05-23
09911048725,26824396085,FAR,True,1943-02-26
09911648811,18861749165,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
09911648811,03885096637,MOR,True,1950-08-03
09911648811,09855196279,MOR,True,1951-05-09
09911648811,02895396136,MOR,True,1953-09-02
09911648811,26814597678,MOR,True,1945-01-26
09911648811,09915498806,MOR,True,1954-11-09
09912199239,08829698278,BARN,True,2021-11-09
09917298669,23827298719,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
09917298669,07863649948,BARN,True,1972-11-09
09917298669,27833849870,BARN,True,1972-11-09
09917298669,29820499814,MOR,True,2004-02-29
09917298669,25920799526,MOR,True,2007-12-25
09925796333,04875894299,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
09925796333,10863347306,BARN,True,1957-12-09
09925796333,26893547494,BARN,True,1957-12-09
09925796333,20869098796,FAR,True,1990-06-20
09925796333,19888996160,FAR,True,1989-08-19
09925796333,24868198644,FAR,True,1981-06-24
09925796333,13858397620,FAR,True,1983-05-13
09925796333,27909297643,FAR,True,1992-10-27
09926598098,15912649153,BARN,True,1965-12-09
09926598098,04822949229,BARN,True,1965-12-09
10817796562,20864298959,BARN,True,1977-01-10
10817796562,15914398891,BARN,True,1977-01-10
10821699881,01908799735,BARN,True,2016-02-10
10821699881,28838899864,BARN,True,2016-02-10
10835398280,27925498527,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
10835398280,06822949116,BARN,True,1953-03-10
10835398280,30813049860,BARN,True,1953-03-10
10835398280,18918099138,MOR,True,1980-11-18
10835398280,04927898840,MOR,True,1978-12-04
10835398280,04907798769,MOR,True,1977-10-04
10835398280,17898898415,MOR,True,1988-09-17
10840549556,07870449830,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
10840549556,18904098503,FAR,True,1940-10-18
10840549556,14913049722,FAR,True,1930-11-14
10840549556,21813749189,FAR,True,1937-01-21
10840549556,20843848509,FAR,True,1938-04-20
10840648430,13880747392,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
10840648430,04813548157,MOR,True,1935-01-04
10840648430,17853648388,MOR,True,1936-05-17
10840648430,15864194769,MOR,True,1941-06-15
10846797136,09826698656,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
10846797136,29843249580,BARN,True,1967-04-10
10846797136,20843149619,BARN,True,1967-04-10
10846797136,19900498856,FAR,True,2004-10-19
10846797136,04879499033,FAR,True,1994-07-04
10851948835,20821849366,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
10851948835,29815297812,MOR,True,1952-01-29
10851948835,06924198646,MOR,True,1941-12-06
10851948835,17895398446,MOR,True,1953-09-17
10855298673,09865497781,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
10855298673,01861948540,BARN,True,1952-05-10
10855298673,11872048229,BARN,True,1952-05-10
10855298673,05838098055,MOR,True,1980-03-05
10855298673,11888798147,MOR,True,1987-08-11
10855298673,20898497918,MOR,True,1984-09-20
10860549617,01870349390,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
10860549617,20892949507,MOR,True,1929-09-20
10860549617,16833748622,MOR,True,1937-03-16
10860549617,04863148648,MOR,True,1931-06-04
10871497899,20848395340,BARN,True,2014-07-10
10871497899,15898398290,BARN,True,2014-07-10
10876599428,10916497151,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
10876599428,22852649139,BARN,True,1965-07-10
10876599428,12822749028,BARN,True,1965-07-10
10876599428,21839798439,MOR,True,1997-03-21
10876599428,23928999181,MOR,True,1989-12-23
10876599428,05839398540,MOR,True,1993-03-05
10876599428,21919598465,MOR,True,1995-11-21
10880349908,02840549634,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
10880349908,14824099635,FAR,True,1940-02-14
